[00:00:01] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 60690 chunks (15.44%), ETA: 9:41:23, Rate: 9.5 cps, Current: 67, -141
[00:00:28] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61183 chunks (15.56%), ETA: 5:05:55, Rate: 18.1 cps, Current: 95, -144
[00:00:29] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61195 chunks (15.57%), ETA: 5:13:52, Rate: 17.6 cps, Current: 92, -145
[00:00:30] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61209 chunks (15.57%), ETA: 5:09:09, Rate: 17.9 cps, Current: 90, -150
[00:00:32] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61249 chunks (15.58%), ETA: 4:59:12, Rate: 18.5 cps, Current: 85, -146
[00:00:33] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61265 chunks (15.58%), ETA: 4:59:52, Rate: 18.4 cps, Current: 83, -146
[00:00:36] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61301 chunks (15.59%), ETA: 5:33:27, Rate: 16.6 cps, Current: 87, -152
[00:00:37] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61333 chunks (15.60%), ETA: 5:16:30, Rate: 17.5 cps, Current: 81, -154
[00:00:38] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61349 chunks (15.61%), ETA: 5:06:31, Rate: 18.0 cps, Current: 81, -159
[00:00:40] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61364 chunks (15.61%), ETA: 5:28:07, Rate: 16.9 cps, Current: 83, -160
[00:00:42] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61422 chunks (15.62%), ETA: 5:08:08, Rate: 17.9 cps, Current: 94, -157
[00:00:49] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61441 chunks (15.63%), ETA: 6:29:20, Rate: 14.2 cps, Current: 33, -159
[00:00:50] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61446 chunks (15.63%), ETA: 6:47:20, Rate: 13.6 cps, Current: 32, -160
[00:00:51] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61474 chunks (15.64%), ETA: 6:59:26, Rate: 13.2 cps, Current: 36, -157
[00:00:54] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61497 chunks (15.64%), ETA: 7:10:27, Rate: 12.8 cps, Current: 39, -159
[00:00:55] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61504 chunks (15.64%), ETA: 7:32:54, Rate: 12.2 cps, Current: 40, -159
[00:00:56] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61547 chunks (15.66%), ETA: 7:21:31, Rate: 12.5 cps, Current: 41, -154
[00:00:58] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61567 chunks (15.66%), ETA: 7:09:58, Rate: 12.9 cps, Current: 46, -153
[00:00:59] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61576 chunks (15.66%), ETA: 7:21:27, Rate: 12.5 cps, Current: 45, -152
[00:01:00] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61589 chunks (15.67%), ETA: 7:48:47, Rate: 11.8 cps, Current: 40, -151
[00:01:02] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61608 chunks (15.67%), ETA: 7:48:13, Rate: 11.8 cps, Current: 46, -148
[00:01:03] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61630 chunks (15.68%), ETA: 7:23:19, Rate: 12.5 cps, Current: 38, -151
[00:01:05] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61671 chunks (15.69%), ETA: 7:01:23, Rate: 13.1 cps, Current: 34, -150
[00:01:06] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61696 chunks (15.69%), ETA: 6:50:56, Rate: 13.4 cps, Current: 34, -144
[00:01:07] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61714 chunks (15.70%), ETA: 7:05:49, Rate: 13.0 cps, Current: 38, -144
[00:01:08] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61719 chunks (15.70%), ETA: 7:17:23, Rate: 12.6 cps, Current: 38, -143
[00:01:09] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61739 chunks (15.70%), ETA: 7:08:16, Rate: 12.9 cps, Current: 34, -140
[00:01:10] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61759 chunks (15.71%), ETA: 7:46:51, Rate: 11.8 cps, Current: 32, -140
[00:01:11] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61774 chunks (15.71%), ETA: 7:43:27, Rate: 11.9 cps, Current: 35, -130
[00:01:13] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61800 chunks (15.72%), ETA: 6:16:59, Rate: 14.6 cps, Current: 36, -136
[00:01:15] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61854 chunks (15.73%), ETA: 5:54:30, Rate: 15.6 cps, Current: 43, -131
[00:01:17] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61857 chunks (15.73%), ETA: 6:11:16, Rate: 14.9 cps, Current: 45, -133
[00:01:19] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61939 chunks (15.76%), ETA: 5:30:40, Rate: 16.7 cps, Current: 44, -143
[00:01:21] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61953 chunks (15.76%), ETA: 5:38:11, Rate: 16.3 cps, Current: 48, -143
[00:01:22] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 61978 chunks (15.77%), ETA: 5:19:39, Rate: 17.3 cps, Current: 55, -142
[00:01:23] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62007 chunks (15.77%), ETA: 5:13:18, Rate: 17.6 cps, Current: 55, -140
[00:01:25] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62057 chunks (15.79%), ETA: 4:54:37, Rate: 18.7 cps, Current: 53, -132
[00:01:26] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62105 chunks (15.80%), ETA: 4:52:31, Rate: 18.9 cps, Current: 58, -130
[00:01:27] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62145 chunks (15.81%), ETA: 4:38:28, Rate: 19.8 cps, Current: 63, -137
[00:01:28] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62153 chunks (15.81%), ETA: 4:34:23, Rate: 20.1 cps, Current: 61, -139
[00:01:31] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62209 chunks (15.82%), ETA: 4:26:26, Rate: 20.7 cps, Current: 63, -145
[00:01:32] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62258 chunks (15.84%), ETA: 4:15:49, Rate: 21.6 cps, Current: 61, -150
[00:01:33] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62291 chunks (15.84%), ETA: 4:12:42, Rate: 21.8 cps, Current: 61, -151
[00:01:34] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62332 chunks (15.86%), ETA: 4:07:46, Rate: 22.3 cps, Current: 62, -152
[00:01:35] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62369 chunks (15.86%), ETA: 4:02:59, Rate: 22.7 cps, Current: 48, -158
[00:01:37] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62378 chunks (15.87%), ETA: 4:06:05, Rate: 22.4 cps, Current: 48, -160
[00:01:38] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62383 chunks (15.87%), ETA: 4:07:00, Rate: 22.3 cps, Current: 52, -157
[00:01:39] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62443 chunks (15.88%), ETA: 3:52:47, Rate: 23.7 cps, Current: 62, -156
[00:01:44] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62453 chunks (15.89%), ETA: 4:21:14, Rate: 21.1 cps, Current: 61, -160
[00:01:45] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62459 chunks (15.89%), ETA: 4:28:00, Rate: 20.6 cps, Current: 60, -157
[00:01:47] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62465 chunks (15.89%), ETA: 4:30:31, Rate: 20.4 cps, Current: 2, -158
[00:01:48] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62472 chunks (15.89%), ETA: 5:08:04, Rate: 17.9 cps, Current: 0, -160
[00:01:50] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62494 chunks (15.90%), ETA: 4:52:15, Rate: 18.9 cps, Current: 3, -155
[00:01:51] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62498 chunks (15.90%), ETA: 5:02:02, Rate: 18.2 cps, Current: 4, -156
[00:01:52] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62501 chunks (15.90%), ETA: 5:15:19, Rate: 17.5 cps, Current: 6, -157
[00:01:53] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62513 chunks (15.90%), ETA: 5:44:45, Rate: 16.0 cps, Current: 6, -158
[00:01:54] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62521 chunks (15.90%), ETA: 5:50:44, Rate: 15.7 cps, Current: 4, -159
[00:01:55] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62524 chunks (15.90%), ETA: 6:27:28, Rate: 14.2 cps, Current: 6, -159
[00:01:57] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62537 chunks (15.91%), ETA: 6:58:56, Rate: 13.2 cps, Current: 7, -160
[00:01:59] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62585 chunks (15.92%), ETA: 6:52:44, Rate: 13.3 cps, Current: 14, -155
[00:02:00] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62596 chunks (15.92%), ETA: 6:55:35, Rate: 13.3 cps, Current: 11, -151
[00:02:01] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62612 chunks (15.93%), ETA: 7:32:59, Rate: 12.2 cps, Current: 9, -149
[00:02:02] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62624 chunks (15.93%), ETA: 8:01:27, Rate: 11.4 cps, Current: 15, -150
[00:02:04] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62640 chunks (15.93%), ETA: 8:44:56, Rate: 10.5 cps, Current: 12, -145
[00:02:05] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62676 chunks (15.94%), ETA: 8:50:03, Rate: 10.4 cps, Current: 4, -152
[00:02:07] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62690 chunks (15.95%), ETA: 8:42:21, Rate: 10.5 cps, Current: 2, -152
[00:02:08] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62694 chunks (15.95%), ETA: 10:33:04, Rate: 8.7 cps, Current: 2, -150
[00:02:09] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62715 chunks (15.95%), ETA: 8:51:28, Rate: 10.4 cps, Current: 0, -150
[00:02:10] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62737 chunks (15.96%), ETA: 8:30:27, Rate: 10.8 cps, Current: 1, -141
[00:02:11] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62744 chunks (15.96%), ETA: 8:43:50, Rate: 10.5 cps, Current: 6, -144
[00:02:13] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62749 chunks (15.96%), ETA: 8:56:03, Rate: 10.3 cps, Current: 7, -144
[00:02:14] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62760 chunks (15.96%), ETA: 8:55:33, Rate: 10.3 cps, Current: 3, -139
[00:02:15] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62810 chunks (15.98%), ETA: 7:28:49, Rate: 12.3 cps, Current: 0, -133
[00:02:16] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62831 chunks (15.98%), ETA: 7:18:07, Rate: 12.6 cps, Current: 4, -136
[00:02:17] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62847 chunks (15.99%), ETA: 6:56:56, Rate: 13.2 cps, Current: 8, -132
[00:02:18] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62868 chunks (15.99%), ETA: 6:49:23, Rate: 13.4 cps, Current: 8, -136
[00:02:19] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62881 chunks (16.00%), ETA: 6:58:13, Rate: 13.2 cps, Current: 12, -129
[00:02:20] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62947 chunks (16.01%), ETA: 6:01:23, Rate: 15.2 cps, Current: 9, -143
[00:02:23] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62965 chunks (16.02%), ETA: 6:00:46, Rate: 15.3 cps, Current: 12, -144
[00:02:25] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 62992 chunks (16.02%), ETA: 5:44:43, Rate: 16.0 cps, Current: 21, -143
[00:02:26] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63005 chunks (16.03%), ETA: 5:37:19, Rate: 16.3 cps, Current: 22, -141
[00:02:27] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63028 chunks (16.03%), ETA: 5:33:44, Rate: 16.5 cps, Current: 16, -137
[00:02:28] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63082 chunks (16.05%), ETA: 5:22:01, Rate: 17.1 cps, Current: 21, -133
[00:02:29] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63139 chunks (16.06%), ETA: 4:55:30, Rate: 18.6 cps, Current: 28, -131
[00:02:30] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63169 chunks (16.07%), ETA: 4:47:50, Rate: 19.1 cps, Current: 28, -137
[00:02:31] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63187 chunks (16.07%), ETA: 4:44:11, Rate: 19.3 cps, Current: 28, -139
[00:02:33] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63235 chunks (16.09%), ETA: 4:26:25, Rate: 20.6 cps, Current: 30, -145
[00:02:34] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63242 chunks (16.09%), ETA: 4:42:34, Rate: 19.5 cps, Current: 31, -147
[00:02:35] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63282 chunks (16.10%), ETA: 4:23:50, Rate: 20.8 cps, Current: 27, -151
[00:02:36] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63299 chunks (16.10%), ETA: 4:25:47, Rate: 20.7 cps, Current: 22, -146
[00:02:38] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63361 chunks (16.12%), ETA: 4:09:30, Rate: 22.0 cps, Current: 21, -153
[00:02:39] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63366 chunks (16.12%), ETA: 4:16:03, Rate: 21.5 cps, Current: 21, -154
[00:02:41] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63413 chunks (16.13%), ETA: 4:01:41, Rate: 22.7 cps, Current: 21, -158
[00:02:43] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63464 chunks (16.14%), ETA: 3:49:28, Rate: 23.9 cps, Current: 28, -157
[00:02:46] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63478 chunks (16.15%), ETA: 4:13:11, Rate: 21.7 cps, Current: 29, -160
[00:02:50] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63489 chunks (16.15%), ETA: 5:03:04, Rate: 18.1 cps, Current: -31, -157
[00:02:52] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63492 chunks (16.15%), ETA: 4:55:35, Rate: 18.6 cps, Current: -32, -160
[00:02:54] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63511 chunks (16.16%), ETA: 5:07:24, Rate: 17.9 cps, Current: -32, -154
[00:02:55] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63534 chunks (16.16%), ETA: 5:02:23, Rate: 18.2 cps, Current: -26, -156
[00:02:56] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63539 chunks (16.16%), ETA: 5:14:13, Rate: 17.5 cps, Current: -26, -157
[00:02:59] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63546 chunks (16.16%), ETA: 6:37:15, Rate: 13.8 cps, Current: -27, -159
[00:03:02] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63556 chunks (16.17%), ETA: 8:20:57, Rate: 11.0 cps, Current: -22, -157
[00:03:03] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63572 chunks (16.17%), ETA: 7:59:58, Rate: 11.4 cps, Current: -22, -160
[00:03:05] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63614 chunks (16.18%), ETA: 8:09:30, Rate: 11.2 cps, Current: -17, -155
[00:03:07] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63617 chunks (16.18%), ETA: 10:13:17, Rate: 9.0 cps, Current: -22, -151
[00:03:09] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63621 chunks (16.18%), ETA: 10:25:03, Rate: 8.8 cps, Current: -20, -152
[00:03:10] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63637 chunks (16.19%), ETA: 11:52:48, Rate: 7.7 cps, Current: -19, -150
[00:03:11] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63653 chunks (16.19%), ETA: 13:37:04, Rate: 6.7 cps, Current: -21, -147
[00:03:13] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63654 chunks (16.19%), ETA: 14:13:50, Rate: 6.4 cps, Current: -20, -147
[00:03:14] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63670 chunks (16.20%), ETA: 13:12:07, Rate: 6.9 cps, Current: -20, -145
[00:03:15] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63681 chunks (16.20%), ETA: 12:57:25, Rate: 7.1 cps, Current: -23, -146
[00:03:16] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63698 chunks (16.20%), ETA: 12:23:55, Rate: 7.4 cps, Current: -27, -147
[00:03:17] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63719 chunks (16.21%), ETA: 10:46:21, Rate: 8.5 cps, Current: -30, -151
[00:03:19] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63729 chunks (16.21%), ETA: 11:01:52, Rate: 8.3 cps, Current: -29, -147
[00:03:21] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63734 chunks (16.21%), ETA: 10:49:34, Rate: 8.5 cps, Current: -31, -147
[00:03:22] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63738 chunks (16.21%), ETA: 11:19:36, Rate: 8.1 cps, Current: -32, -149
[00:03:23] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63755 chunks (16.22%), ETA: 10:55:08, Rate: 8.4 cps, Current: -31, -142
[00:03:24] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63766 chunks (16.22%), ETA: 11:26:06, Rate: 8.0 cps, Current: -27, -141
[00:03:25] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63775 chunks (16.22%), ETA: 11:09:53, Rate: 8.2 cps, Current: -27, -140
[00:03:26] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63780 chunks (16.22%), ETA: 10:39:04, Rate: 8.6 cps, Current: -28, -140
[00:03:27] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63782 chunks (16.22%), ETA: 10:58:47, Rate: 8.3 cps, Current: -26, -139
[00:03:29] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63790 chunks (16.23%), ETA: 11:06:33, Rate: 8.2 cps, Current: -29, -139
[00:03:31] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63830 chunks (16.24%), ETA: 9:38:26, Rate: 9.5 cps, Current: -30, -132
[00:03:32] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63845 chunks (16.24%), ETA: 9:38:22, Rate: 9.5 cps, Current: -28, -132
[00:03:34] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63871 chunks (16.25%), ETA: 10:07:16, Rate: 9.0 cps, Current: -25, -130
[00:03:35] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63886 chunks (16.25%), ETA: 9:56:00, Rate: 9.2 cps, Current: -23, -133
[00:03:36] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63908 chunks (16.26%), ETA: 8:55:54, Rate: 10.2 cps, Current: -20, -132
[00:03:37] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63918 chunks (16.26%), ETA: 8:48:32, Rate: 10.4 cps, Current: -20, -133
[00:03:39] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63969 chunks (16.27%), ETA: 7:49:54, Rate: 11.7 cps, Current: -20, -144
[00:03:40] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 63995 chunks (16.28%), ETA: 7:29:18, Rate: 12.2 cps, Current: -18, -142
[00:03:43] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64001 chunks (16.28%), ETA: 8:05:44, Rate: 11.3 cps, Current: -16, -143
[00:03:44] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64010 chunks (16.28%), ETA: 8:10:59, Rate: 11.2 cps, Current: -11, -143
[00:03:46] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64065 chunks (16.30%), ETA: 7:38:21, Rate: 12.0 cps, Current: -16, -136
[00:03:49] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64129 chunks (16.31%), ETA: 6:46:01, Rate: 13.5 cps, Current: -8, -135
[00:03:50] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64186 chunks (16.33%), ETA: 5:57:15, Rate: 15.3 cps, Current: -4, -136
[00:03:51] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64200 chunks (16.33%), ETA: 5:47:00, Rate: 15.8 cps, Current: -1, -138
[00:03:52] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64245 chunks (16.34%), ETA: 5:28:11, Rate: 16.7 cps, Current: -2, -142
[00:03:54] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64247 chunks (16.34%), ETA: 5:38:20, Rate: 16.2 cps, Current: -6, -143
[00:03:55] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64263 chunks (16.35%), ETA: 5:33:33, Rate: 16.4 cps, Current: -1, -146
[00:03:56] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64267 chunks (16.35%), ETA: 5:36:04, Rate: 16.3 cps, Current: -3, -148
[00:03:57] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64295 chunks (16.35%), ETA: 5:10:51, Rate: 17.6 cps, Current: -6, -150
[00:03:58] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64310 chunks (16.36%), ETA: 5:14:06, Rate: 17.4 cps, Current: -7, -151
[00:04:00] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64322 chunks (16.36%), ETA: 5:17:11, Rate: 17.3 cps, Current: -13, -147
[00:04:01] [Server thread/INFO]: [Chunky] Task running for minecraft:overworld. Processed: 64347 chunks (16.37%), ETA: 5:13:50, Rate: 17.5 cps, Current: -13, -148
